id,title,runtime,release_year
9894,The Cable Guy,96.0,1996
11543,Kingpin,113.0,1996
9268,Eraser,115.0,1996
52059,The Gate of Heavenly Peace,180.0,1995
9327,The Nutty Professor,95.0,1996
123763,"I, the Worst of All",105.0,1990
81949,An Unforgettable Summer,82.0,1994
42005,A Hungarian Fairy Tale,97.0,1987
124306,My Life and Times With Antonin Artaud,90.0,1993
183955,Midnight Dancers,100.0,1994
44535,Somebody to Love,102.0,1994
44495,A Very Natural Thing,80.0,1974
78285,The Old Lady Who Walked in the Sea,0.0,1991
11228,Daylight,115.0,1996
10779,The Frighteners,110.0,1996
26748,Lone Star,135.0,1996
38223,Harriet the Spy,100.0,1996
9294,Phenomenon,123.0,1996
49963,Walking and Talking,86.0,1996
11363,She's the One,96.0,1996
1645,A Time to Kill,149.0,1996
31546,American Buffalo,88.0,1996
77056,Rendezvous in Paris,94.0,1995
36344,Alaska,109.0,1996
18550,Fled,98.0,1996
11511,Kazaam,93.0,1996
172198,Magic Hunter,106.0,1994
34170,Larger Than Life,93.0,1996
281085,A Boy Called Hate,0.0,1996
109478,Power 98,89.0,1996
124645,Two Deaths,102.0,1995
12606,A Very Brady Sequel,90.0,1996
69895,Stefano Quantestorie,82.0,1993
35206,Death in the Garden,104.0,1956
151489,Hedd Wyn,123.0,1992
4837,La Collectionneuse,89.0,1967
12632,Kaspar Hauser,139.0,1993
9098,Regular Guys,100.0,1996
282919,Diebinnen,,1996
124614,The Convent,91.0,1995
18975,The Adventures of Pinocchio,90.0,1996
11962,Joe's Apartment,78.0,1996
2925,The First Wives Club,102.0,1996
28628,Stonewall,99.0,1995
3595,Ransom,117.0,1996
9308,High School High,86.0,1996
92381,Phat Beach,89.0,1996
18555,Foxfire,102.0,1996
12123,Chain Reaction,107.0,1996
10830,Matilda,98.0,1996
3573,Emma,121.0,1996
10546,The Crow: City of Angels,84.0,1996
18862,House Arrest,108.0,1996
31417,Eyes Without a Face,90.0,1960
9431,Bordello of Blood,87.0,1996
124619,Lotto Land,87.0,1995
297645,The Story of Xinghua,90.0,1994
48144,The Day the Sun Turned Cold,99.0,1994
46986,Flirt,85.0,1995
144982,The Big Squeeze,98.0,1996
47907,The Spitfire Grill,117.0,1996
10061,Escape from L.A.,97.0,1996
36266,Cyclo,123.0,1995
549,Basquiat,108.0,1996
10478,Tin Cup,135.0,1996
66634,Dingo,109.0,1991
116690,The Ballad of Narayama,98.0,1958
213917,Every Other Weekend,104.0,1990
145925,Mille bolle blu,0.0,1993
100914,Crows and Sparrows,113.0,1949
238,The Godfather,175.0,1972
159,Maybe... Maybe Not,90.0,1994
11134,Police Story 3: Supercop,95.0,1992
88224,Manny & Lo,88.0,1996
132641,Wife,89.0,1953
42758,Small Faces,108.0,1996
9303,Bound,108.0,1996
23945,Carpool,89.0,1996
37820,Death in Brunswick,109.0,1990
22479,Kansas City,116.0,1996
9054,Gone Fishin',94.0,1997
241058,Lover's Knot,82.0,1996
11985,Vive L'Amour,118.0,1994
10232,Shadow of Angels,101.0,1976
59569,Killer: A Journal of Murder,91.0,1996
410921,Nothing to Lose,0.0,1994
38955,Project S,104.0,1993
110513,Girls Town,90.0,1996
114089,Bye-Bye,104.0,1995
11015,The Relic,110.0,1997
9306,The Island of Dr. Moreau,96.0,1996
12559,First Kid,101.0,1996
58770,The Trigger Effect,94.0,1996
124851,Sweet Nothing,89.0,1995
3587,Bogus,110.0,1996
10723,Bulletproof,84.0,1996
56077,Talk of Angels,96.0,1998
19004,The Land Before Time III: The Time of the Great Giving,71.0,1995
101230,1-900,0.0,1994
253632,Baton Rouge,,1988
10987,Halloween: The Curse of Michael Myers,88.0,1995
44705,Twelfth Night,134.0,1996
20318,Mother Night,114.0,1996
43596,Liebelei,88.0,1933
79782,Venice,110.0,2010
26933,Wild Reeds,115.0,1994
27854,For Whom the Bell Tolls,170.0,1943
981,The Philadelphia Story,112.0,1940
872,Singin' in the Rain,103.0,1952
2769,An American in Paris,113.0,1951
13320,Funny Face,103.0,1957
164,Breakfast at Tiffany's,110.0,1961
426,Vertigo,128.0,1958
567,Rear Window,112.0,1954
3078,It Happened One Night,105.0,1934
13528,Gaslight,114.0,1944
28288,The Gay Divorcee,107.0,1934
213,North by Northwest,136.0,1959
284,The Apartment,125.0,1960
239,Some Like It Hot,122.0,1959
4808,Charade,113.0,1963
289,Casablanca,102.0,1942
963,The Maltese Falcon,100.0,1941
11113,My Fair Lady,170.0,1964
6620,Sabrina,113.0,1954
804,Roman Holiday,119.0,1953
26531,The Little Princess,93.0,1939
909,Meet Me in St. Louis,113.0,1944
630,The Wizard of Oz,102.0,1939
770,Gone with the Wind,238.0,1939
31044,My Favorite Year,92.0,1982
599,Sunset Boulevard,110.0,1950
15,Citizen Kane,119.0,1941
62,2001: A Space Odyssey,149.0,1968
121357,Golden Earrings,95.0,1947
705,All About Eve,138.0,1950
22490,The Women,133.0,1939
223,Rebecca,130.0,1940
25670,Foreign Correspondent,120.0,1940
303,Notorious,102.0,1946
4174,Spellbound,111.0,1945
8356,An Affair to Remember,111.0,1957
381,To Catch a Thief,106.0,1955
20758,Father of the Bride,92.0,1950
29376,The Band Wagon,112.0,1953
1859,Ninotchka,110.0,1939
18299,Love in the Afternoon,130.0,1957
17281,Gigi,116.0,1958
64382,The Reluctant Debutante,94.0,1958
10907,The Adventures of Robin Hood,102.0,1938
32093,The Mark of Zorro,94.0,1940
1939,Laura,88.0,1944
22292,The Ghost and Mrs. Muir,104.0,1947
3598,Lost Horizon,97.0,1937
3080,Top Hat,101.0,1935
198,To Be or Not to Be,99.0,1942
13562,My Man Godfrey,94.0,1936
1712,Giant,201.0,1956
220,East of Eden,115.0,1955
3529,The Thin Man,93.0,1934
3085,His Girl Friday,92.0,1940
2897,Around the World in Eighty Days,167.0,1956
1585,It's a Wonderful Life,130.0,1946
3083,Mr. Smith Goes to Washington,129.0,1939
900,Bringing Up Baby,102.0,1938
43795,Penny Serenade,119.0,1941
85638,The Scarlet Letter,115.0,1926
50001,Lady of Burlesque,91.0,1943
43905,Of Human Bondage,83.0,1934
22688,Angel on My Shoulder,100.0,1946
23114,Little Lord Fauntleroy,102.0,1936
26378,They Made Me a Criminal,92.0,1939
40206,The Inspector General,101.0,1949
22356,Angel and the Badman,100.0,1947
260,The 39 Steps,86.0,1935
43488,A Walk in the Sun,117.0,1945
22613,The Outlaw,116.0,1943
10331,Night of the Living Dead,96.0,1968
488,The African Queen,105.0,1951
22733,Beat the Devil,89.0,1953
261,Cat on a Hot Tin Roof,108.0,1958
57575,The Last Time I Saw Paris,116.0,1954
32574,Meet John Doe,122.0,1941
22657,Algiers,96.0,1938
76464,Something to Sing About,93.0,1937
22649,A Farewell to Arms,89.0,1932
176841,Moonlight Murder,65.0,1936
125587,Nothing Personal,83.0,1996
39448,"Yes, Madam",93.0,1985
52855,Dangerous Ground,95.0,1997
39940,Picnic,115.0,1955
172868,Madagascar Skin,96.0,1995
85328,The Pompatus of Love,99.0,1996
124632,Small Wonders,77.0,1995
11076,Fly Away Home,107.0,1996
63945,Bliss,103.0,1997
58985,Grace of My Heart,116.0,1996
890,Brother of Sleep,127.0,1995
10861,Maximum Risk,100.0,1996
1770,Michael Collins,132.0,1996
44465,The Rich Man's Wife,94.0,1996
2033,Infinity,119.0,1996
18203,Big Night,107.0,1996
9333,Last Man Standing,101.0,1996
47260,Caught,110.0,1996
9400,Set It Off,118.0,1996
9401,2 Days in the Valley,104.0,1996
12241,Curdled,88.0,1996
25739,L'associé,94.0,1979
161806,Ed's Next Move,88.0,1996
11306,Extreme Measures,118.0,1996
9625,The Glimmer Man,92.0,1996
10680,D3: The Mighty Ducks,104.0,1996
6346,The Chamber,113.0,1996
18660,The Apple Dumpling Gang,100.0,1975
35115,"Davy Crockett, King of the Wild Frontier",93.0,1955
14821,Escape to Witch Mountain,97.0,1975
14136,The Love Bug,107.0,1968
10869,Herbie Rides Again,88.0,1974
22660,Old Yeller,83.0,1957
19186,The Parent Trap,129.0,1961
31102,Pollyanna,134.0,1960
6878,Homeward Bound: The Incredible Journey,84.0,1993
15944,The Shaggy Dog,104.0,1959
18444,Swiss Family Robinson,126.0,1960
20723,That Darn Cat!,112.0,1965
173,"20,000 Leagues Under the Sea",127.0,1954
864,Cool Runnings,98.0,1993
24795,Angels in the Outfield,102.0,1994
11224,Cinderella,74.0,1950
81310,Winnie the Pooh and the Blustery Day,25.0,1968
15947,The Three Caballeros,71.0,1944
9078,The Sword in the Stone,79.0,1963
29682,So Dear to My Heart,79.0,1948
8367,Robin Hood: Prince of Thieves,143.0,1991
433,Mary Poppins,139.0,1964
11360,Dumbo,64.0,1941
11114,Pete's Dragon,128.0,1977
12335,Bedknobs and Broomsticks,117.0,1971
12092,Alice in Wonderland,75.0,1951
10948,The Fox and the Hound,82.0,1981
11229,Freeway,110.0,1996
15121,The Sound of Music,174.0,1965
562,Die Hard,131.0,1988
10163,The Lawnmower Man,108.0,1992
48862,Unhook the Stars,103.0,1996
117036,Synthetic Pleasures,85.0,1995
47199,The Secret Agent,95.0,1996
11159,Secrets & Lies,142.0,1996
9591,That Thing You Do!,108.0,1996
30500,To Gillian on Her 37th Birthday,93.0,1996
41843,Surviving Picasso,125.0,1996
55058,Love Is All There Is,105.0,1996
10938,Beautiful Thing,90.0,1996
11412,The Long Kiss Goodnight,120.0,1996
10586,The Ghost and the Darkness,109.0,1996
42314,Looking for Richard,112.0,1996
27845,Trees Lounge,95.0,1996
108365,The Proprietor,0.0,1996
23223,Normal Life,101.0,1996
49471,Get on the Bus,120.0,1996
38153,Shadow Conspiracy,103.0,1997
25147,Jude,123.0,1996
9716,Everyone Says I Love You,101.0,1996
43777,Bitter Sugar,102.0,1996
454,Romeo + Juliet,120.0,1996
10218,Swingers,94.0,1996
819,Sleepers,147.0,1996
38191,The Sunchaser,122.0,1996
56830,Johns,96.0,1996
11238,Aladdin and the King of Thieves,81.0,1996
27256,The Woman in Question,88.0,1952
31530,Shall We Dance,109.0,1937
66473,A Damsel in Distress,101.0,1937
28120,Crossfire,86.0,1947
1834,"Murder, My Sweet",95.0,1944
26282,Macao,81.0,1952
37218,For the Moment,115.0,1993
252,Willy Wonka & the Chocolate Factory,100.0,1971
116356,The Sexual Life of the Belgians,85.0,1994
16372,The Innocents,100.0,1961
11561,Sleeper,89.0,1973
11302,Bananas,82.0,1971
623,A Fish Called Wanda,108.0,1988
583,Life of Brian,94.0,1979
12614,Victor/Victoria,132.0,1982
21711,The Candidate,110.0,1972
11575,The Great Race,160.0,1965
475,Bonnie and Clyde,111.0,1967
11331,The Old Man and the Sea,86.0,1958
521,Dial M for Murder,104.0,1954
21202,Madame Butterfly,135.0,1995
88,Dirty Dancing,100.0,1987
500,Reservoir Dogs,99.0,1992
792,Platoon,120.0,1986
8491,Weekend at Bernie's,97.0,1989
402,Basic Instinct,127.0,1992
10537,The Doors,140.0,1991
11386,The Crying Game,112.0,1992
9504,Glengarry Glen Ross,100.0,1992
15764,Sophie's Choice,151.0,1982
601,E.T. the Extra-Terrestrial,115.0,1982
67365,The Search for One-eye Jimmy,80.0,1994
25842,A Christmas Carol,69.0,1938
2119,Days of Thunder,107.0,1990
744,Top Gun,110.0,1986
136311,American Strays,97.0,1996
221,Rebel Without a Cause,111.0,1955
702,A Streetcar Named Desire,125.0,1951
25750,Children of the Corn IV: The Gathering,85.0,1996
17642,The Leopard Son,87.0,1996
427043,Charm's  Incidents,88.0,1996
146341,Bird of Prey,105.0,1995
9305,Microcosmos,80.0,1996
37616,Palookaville,92.0,1995
11112,The Associate,114.0,1996
21612,The Funeral,99.0,1996
141210,The Sleepover,6.0,2013
102461,A Single Girl,90.0,1995
36998,The Eighth Day,118.0,1996
200383,North Star,90.0,1996
116844,Drunks,90.0,1997
1630,The People vs. Larry Flynt,129.0,1996
26626,Glory Daze,100.0,1995
124837,A Perfect Candidate,105.0,1996
11816,On Golden Pond,109.0,1981
11843,The Return of the Pink Panther,113.0,1975
10379,Drop Dead Fred,103.0,1991
2756,The Abyss,139.0,1989
790,The Fog,89.0,1980
1103,Escape from New York,99.0,1981
11298,The Howling,91.0,1981
4480,Jean de Florette,120.0,1986
4481,Manon of the Spring,120.0,1986
49688,Johnny 100 Pesos,90.0,1993
10765,Private Benjamin,109.0,1980
762,Monty Python and the Holy Grail,91.0,1975
44497,Hustler White,79.0,1996
85588,Dadetown,93.0,1995
278621,Everything Relative,110.0,1996
99479,Entertaining Angels - The Dorothy Day Story,112.0,1996
55049,Three Lives and Only One Death,123.0,1996
124829,The Line King: The Al Hirschfeld Story,86.0,1996
79306,Snowriders,96.0,1996
356054,Curtis's Charm,74.0,1995
10548,When We Were Kings,89.0,1996
531,The Wrong Trousers,30.0,1993
104931,JLG/JLG: Self-Portrait in December,62.0,1995
4483,The Return of Martin Guerre,122.0,1982
18919,Faust,97.0,1994
31556,He Walked by Night,79.0,1948
26167,Raw Deal,79.0,1948
26174,T-Men,92.0,1947
61461,The Children Are Watching Us,84.0,1944
117500,Pastoral Symphony,110.0,1946
218713,Here Comes Cookie,65.0,1935
217802,Love In Bloom,75.0,1935
127973,Six of a Kind,62.0,1934
659,The Tin Drum,142.0,1979
30892,The Ruling Class,154.0,1972
86369,Mina Tannenbaum,0.0,1994
8074,2 or 3 Things I Know About Her,100.0,1967
124676,The Bloody Child,85.0,1996
38554,Dear God,112.0,1996
49763,Bad Moon,80.0,1996
41326,American Dream,98.0,1990
36555,Best of the Best 3: No Turning Back,90.0,1995
10608,Bob Roberts,102.0,1992
11216,Cinema Paradiso,124.0,1988
7452,"The Cook, the Thief, His Wife & Her Lover",125.0,1989
64567,Dead Tired,0.0,1994
892,Delicatessen,99.0,1991
1600,The Double Life of Veronique,97.0,1991
26561,Enchanted April,89.0,1991
975,Paths of Glory,88.0,1957
18129,The Grifters,110.0,1990
54405,Hear My Song,113.0,1991
150823,The Shooter,91.0,1997
409,The English Patient,162.0,1996
38251,Mediterraneo,96.0,1991
10161,My Left Foot: The Story of Christy Brown,103.0,1989
1412,"Sex, Lies, and Videotape",100.0,1989
41768,Passion Fish,135.0,1992
10409,Strictly Ballroom,94.0,1992
14285,The Thin Blue Line,103.0,1988
2469,Tie Me Up! Tie Me Down!,111.0,1989
10174,Madonna: Truth or Dare,119.0,1991
31225,Paris is Burning,71.0,1990
510,One Flew Over the Cuckoo's Nest,133.0,1975
11455,Up in Smoke,86.0,1978
1891,The Empire Strikes Back,124.0,1980
2493,The Princess Bride,98.0,1987
85,Raiders of the Lost Ark,115.0,1981
68,Brazil,132.0,1985
679,Aliens,137.0,1986
429,"The Good, the Bad and the Ugly",161.0,1966
13446,Withnail & I,107.0,1987
389,12 Angry Men,96.0,1957
947,Lawrence of Arabia,216.0,1962
185,A Clockwork Orange,136.0,1971
595,To Kill a Mockingbird,129.0,1962
28,Apocalypse Now,153.0,1979
335,Once Upon a Time in the West,175.0,1968
1892,Return of the Jedi,135.0,1983
144,Wings of Desire,128.0,1987
1092,The Third Man,104.0,1949
769,GoodFellas,145.0,1990
348,Alien,117.0,1979
766,Army of Darkness,81.0,1992
175,The Big Blue,168.0,1988
11645,Ran,162.0,1985
10835,The Killer,110.0,1989
539,Psycho,109.0,1960
525,The Blues Brothers,133.0,1980
240,The Godfather: Part II,200.0,1974
600,Full Metal Jacket,116.0,1987
530,A Grand Day Out,23.0,1990
10705,Henry V,137.0,1989
279,Amadeus,160.0,1984
3109,The Quiet Man,129.0,1952
311,Once Upon a Time in America,229.0,1984
1578,Raging Bull,129.0,1980
703,Annie Hall,93.0,1977
9549,The Right Stuff,193.0,1983
1398,Stalker,163.0,1979
387,Das Boot,149.0,1981
9277,The Sting,129.0,1973
343,Harold and Maude,91.0,1971
37291,Trust,107.0,1990
490,The Seventh Seal,96.0,1957
11235,Local Hero,111.0,1983
218,The Terminator,108.0,1984
763,Braindead,104.0,1992
9665,Glory,122.0,1989
18971,Rosencrantz & Guildenstern Are Dead,117.0,1991
696,Manhattan,96.0,1979
379,Miller's Crossing,115.0,1990
207,Dead Poets Society,129.0,1989
37247,The Graduate,106.0,1967
1480,Touch of Evil,95.0,1958
9322,La Femme Nikita,115.0,1990
826,The Bridge on the River Kwai,161.0,1957
422,8½,138.0,1963
829,Chinatown,130.0,1974
828,The Day the Earth Stood Still,92.0,1951
3090,The Treasure of the Sierra Madre,126.0,1948
9964,Bad Taste,91.0,1987
3063,Duck Soup,68.0,1933
13667,Better Off Dead...,97.0,1985
694,The Shining,144.0,1980
235,Stand by Me,89.0,1986
832,M,117.0,1931
765,Evil Dead II,84.0,1987
5925,The Great Escape,172.0,1963
11778,The Deer Hunter,183.0,1978
4485,Diva,117.0,1981
137,Groundhog Day,101.0,1993
33,Unforgiven,131.0,1992
982,The Manchurian Candidate,126.0,1962
8428,Pump up the Volume,105.0,1990
212,Arsenic and Old Lace,118.0,1944
105,Back to the Future,116.0,1985
1633,Fried Green Tomatoes,130.0,1991
11202,Patton,172.0,1970
1554,Down by Law,107.0,1986
149,Akira,124.0,1988
8009,Highlander,116.0,1986
903,Cool Hand Luke,126.0,1967
11673,Cyrano de Bergerac,137.0,1990
3034,Young Frankenstein,106.0,1974
339,Night on Earth,129.0,1991
10404,Raise the Red Lantern,125.0,1991
914,The Great Dictator,125.0,1940
756,Fantasia,124.0,1940
288,High Noon,85.0,1952
910,The Big Sleep,116.0,1946
2640,Heathers,102.0,1988
16633,Somewhere in Time,103.0,1980
665,Ben-Hur,212.0,1959
11031,This Is Spinal Tap,82.0,1984
11314,Koyaanisqatsi,87.0,1982
15143,Some Kind of Wonderful,95.0,1987
89,Indiana Jones and the Last Crusade,127.0,1989
10322,Being There,130.0,1979
783,Gandhi,191.0,1982
10644,The Unbearable Lightness of Being,171.0,1988
11257,A Room with a View,117.0,1985
14370,Real Genius,106.0,1985
12104,Pink Floyd: The Wall,95.0,1982
625,The Killing Fields,141.0,1984
8816,My Life as a Dog,101.0,1985
830,Forbidden Planet,98.0,1956
2323,Field of Dreams,107.0,1989
983,The Man Who Would Be King,129.0,1975
642,Butch Cassidy and the Sundance Kid,110.0,1969
655,"Paris, Texas",147.0,1984
10341,Until the End of the World,287.0,1991
639,When Harry Met Sally...,96.0,1989
266022,I Shot a Man in Vegas,86.0,1996
168450,Parallel Sons,93.0,1995
30180,Hype!,84.0,1996
31388,Santa with Muscles,93.0,1996
41801,Female Perversions,119.0,1996
66034,Mad Dog Time,93.0,1996
348138,Breathing Room,90.0,1996
96288,Paris Was a Woman,75.0,1996
61536,I'm Not Rappaport,135.0,1996
18762,Blue Juice,90.0,1995
331367,Kids of Survival,0.0,1996
8077,Alien³,114.0,1992
814,An American Werewolf in London,97.0,1981
41671,Amityville: It's About Time,91.0,1992
27214,Amityville 3-D,105.0,1983
52263,Amityville: Dollhouse,93.0,1996
33519,Amityville: A New Generation,90.0,1993
16235,Amityville II: The Possession,104.0,1982
11449,The Amityville Horror,117.0,1979
41848,The Amityville Curse,91.0,1989
25944,Blood for Dracula,103.0,1974
24913,April Fool's Day,89.0,1986
49126,Audrey Rose,113.0,1977
32076,The Believers,114.0,1987
571,The Birds,119.0,1963
8851,The Blob,86.0,1958
37843,Blood Beach,92.0,1980
32146,Body Parts,88.0,1991
30346,The Body Snatcher,77.0,1945
6114,Dracula,128.0,1992
229,Bride of Frankenstein,75.0,1935
13549,Burnt Offerings,116.0,1976
9529,Candyman,99.0,1992
1598,Cape Fear,128.0,1991
11349,Cape Fear,105.0,1962
7340,Carrie,98.0,1976
6217,Cat People,118.0,1982
377,A Nightmare on Elm Street,91.0,1984
653,Nosferatu,94.0,1922
28198,Vampire in Venice,97.0,1988
794,The Omen,111.0,1976
31640,Blood and Wine,101.0,1996
8744,Albino Alligator,97.0,1996
25189,The Mirror Has Two Faces,126.0,1996
145,Breaking the Waves,159.0,1996
2212,Nightwatch,102.0,1997
199,Star Trek: First Contact,111.0,1996
7863,Shine,105.0,1996
12498,Sling Blade,135.0,1996
9279,Jingle All the Way,89.0,1996
53234,Identification of a Woman,128.0,1982
17204,Paradise Lost: The Child Murders at Robin Hood Hills,150.0,1996
21539,The Preacher's Wife,124.0,1996
85589,Zero Kelvin,118.0,1995
12709,Ridicule,102.0,1996
20539,The Crucible,124.0,1996
11674,101 Dalmatians,103.0,1996
199512,The Forbidden Christ,0.0,1951
64900,I Can't Sleep,112.0,1994
1573,Die Hard 2,124.0,1990
152,Star Trek: The Motion Picture,132.0,1979
174,Star Trek VI: The Undiscovered Country,113.0,1991
172,Star Trek V: The Final Frontier,107.0,1989
154,Star Trek II: The Wrath of Khan,113.0,1982
157,Star Trek III: The Search for Spock,105.0,1984
168,Star Trek IV: The Voyage Home,119.0,1986
364,Batman Returns,126.0,1992
11967,Young Guns,107.0,1988
9086,Young Guns II,132.0,1990
621,Grease,110.0,1978
9037,Grease 2,115.0,1982
10173,Marked for Death,94.0,1990
55687,Adrenalin: Fear the Rush,77.0,1996
168535,The Substance of Fire,97.0,1996
8845,Under Siege,103.0,1992
46681,Terror in a Texas Town,80.0,1958
578,Jaws,124.0,1975
579,Jaws 2,116.0,1978
17692,Jaws 3-D,99.0,1983
17795,My Fellow Americans,101.0,1996
75,Mars Attacks!,106.0,1996
13891,Citizen Ruth,104.0,1996
9390,Jerry Maguire,139.0,1996
378,Raising Arizona,94.0,1987
10896,Tin Men,112.0,1987
2322,Sneakers,126.0,1992
41240,Bastard Out of Carolina,97.0,1996
26949,In Love and War,113.0,1996
9819,Marvin's Room,98.0,1996
49799,Somebody Is Waiting,96.0,1996
31908,Ghosts of Mississippi,130.0,1996
46027,Night Falls on Manhattan,113.0,1996
3179,Beavis and Butt-Head Do America,81.0,1996
1802,La Cérémonie,111.0,1995
4232,Scream,111.0,1996
9361,The Last of the Mohicans,112.0,1992
2928,Michael,105.0,1996
30285,The Evening Star,129.0,1996
10549,Hamlet,242.0,1996
58102,Some Mother's Son,112.0,1996
18451,The Whole Wide World,106.0,1996
27265,Mother,104.0,1996
49935,Thieves,117.0,1996
8818,Evita,134.0,1996
36758,The Portrait of a Lady,144.0,1996
36040,Walkabout,95.0,1971
74239,Message to Love: The Isle of Wight Festival,127.0,1996
9415,Murder at 1600,107.0,1997
55146,Hearts and Minds,113.0,1995
303693,Inside,94.0,1996
12145,Fierce Creatures,93.0,1997
42424,Zeus & Roxanne,98.0,1997
34314,Turbulence,100.0,1997
2892,Angel Baby,105.0,1995
9404,First Strike,107.0,1996
85242,Underworld,95.0,1996
9622,Beverly Hills Ninja,88.0,1997
