id,title,revenue,budget,release_date,name_crew
46094,The Air Up There,21011500,17080000,1994-01-07,Paul Michael Glaser
9409,Another Stakeout,0,0,1993-07-22,John Badham
11853,Bad Girls,15240435,0,1994-04-22,Jonathan Kaplan
16771,Barcelona,0,3200000,1994-07-29,Whit Stillman
46924,Being Human,0,40000000,1994-05-06,Bill Forsyth
11041,The Beverly Hillbillies,0,0,1993-10-15,Penelope Spheeris
306,Beverly Hills Cop III,119208989,50000000,1994-05-24,John Landis
14522,Black Beauty,0,0,1994-07-29,Caroline Thompson
26203,Blink,16668552,0,1994-01-26,Michael Apted
178,Blown Away,30156002,0,1994-07-01,Stephen Hopkins
19819,Blue Chips,0,0,1994-02-18,William Friedkin
57834,Blue Sky,0,0,1994-09-16,Tony Richardson
4722,Body Snatchers,428868,13000000,1993-06-09,Abel Ferrara
18215,Boxing Helena,1796389,0,1993-06-18,Jennifer Chambers Lynch
1607,A Bronx Tale,17287898,22000000,1993-09-14,Robert De Niro
26391,Cabin Boy,3662459,0,1994-01-07,Adam Resnick
117553,Calendar Girl,2570145,13000000,1993-09-03,John Whitesell
6075,Carlito's Way,36516012,30000000,1993-11-10,Brian De Palma
11310,City Slickers II: The Legend of Curly's Gold,0,0,1994-06-10,Paul Weiland
18658,Clean Slate,7355425,0,1994-05-06,Mick Jackson
9350,Cliffhanger,255000211,70000000,1993-05-28,Renny Harlin
9612,Coneheads,0,0,1993-07-23,Steve Barron
2124,Color of Night,19726050,40000000,1994-08-19,Richard Rush
26261,Cops & Robbersons,0,0,1994-04-15,Michael Ritchie
19176,The Cowboy Way,0,0,1994-06-03,Gregg Champion
49299,Dangerous Game,0,0,1993-11-19,Abel Ferrara
11566,Dave,63000000,0,1993-05-07,Ivan Reitman
9571,Dazed and Confused,7993039,6900000,1993-09-24,Richard Linklater
9739,Demolition Man,159055768,57000000,1993-10-08,Marco Brambilla
24257,The Endless Summer 2,0,0,1994-06-03,Bruce Brown
34444,Even Cowgirls Get the Blues,0,8000000,1994-05-13,Gus Van Sant
26141,Fatal Instinct,0,0,1993-10-29,Carl Reiner
10997,Farewell My Concubine,0,0,1993-09-16,Chen Kaige
50463,The Favor,0,0,1994-04-29,Donald Petrie
10443,Fearless,0,0,1993-10-15,Peter Weir
20239,Fear of a Black Hat,0,0,1994-10-28,Rusty Cundieff
16297,With Honors,0,0,1994-04-29,Alek Keshishian
18551,Flesh and Bone,9488998,0,1993-11-05,Steve Kloves
25440,Widows' Peak,0,0,1994-05-13,John Irvin
9024,For Love or Money,11146270,30000000,1993-10-01,Barry Sonnenfeld
37233,The Firm,270248367,42000000,1993-06-30,Sydney Pollack
1634,Free Willy,153698625,20000000,1993-07-16,Simon Wincer
13815,Fresh,0,0,1994-08-24,Boaz Yakin
5503,The Fugitive,368875760,44000000,1993-08-06,Andrew Davis
35588,Geronimo: An American Legend,18635620,35000000,1993-12-10,Walter Hill
2087,The Getaway,30,0,1994-02-11,Roger Donaldson
41579,Getting Even with Dad,0,30000000,1994-06-17,Howard Deutch
18620,Go Fish,0,0,1994-06-10,Rose Troche
41006,A Good Man in Africa,0,0,1994-07-14,Bruce Beresford
4916,Guilty as Sin,22886222,0,1993-06-04,Sidney Lumet
2019,Hard Target,74189677,18000000,1993-08-20,John Woo
31642,Heaven & Earth,0,33000000,1993-12-24,Oliver Stone
9255,Hot Shots! Part Deux,133752825,25000000,1993-05-21,Jim Abrahams
26271,Live Nude Girls,0,0,1995-12-08,Julianna Lavin
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,0,0,1995-05-12,Christopher Monger
2259,The House of the Spirits,0,25000000,1993-10-19,Bille August
16097,House Party 3,0,0,1994-01-01,Eric Meza
11934,The Hudsucker Proxy,0,30000000,1994-03-11,Joel Coen
106143,I'll Do Anything,0,40000000,1994-02-04,James L. Brooks
12475,In the Army Now,28881266,0,1994-08-12,"Daniel Petrie, Jr."
9386,In the Line of Fire,176997168,40000000,1993-07-08,Wolfgang Petersen
7984,In the Name of the Father,65796862,13000000,1993-12-12,Jim Sheridan
59930,The Inkwell,8880705,0,1994-04-22,Matty Rich
15765,What's Love Got to Do with It,0,0,1993-06-09,Brian Gibson
31643,Jimmy Hollywood,0,30000000,1994-03-30,Barry Levinson
6,Judgment Night,12136938,0,1993-10-15,Stephen Hopkins
329,Jurassic Park,920100000,63000000,1993-06-11,Steven Spielberg
10909,Kalifornia,2395231,9000000,1993-09-01,Dominic Sena
507,Killing Zoe,418961,1500000,1993-10-01,Roger Avary
34024,King of the Hill,0,0,1993-08-20,Steven Soderbergh
29918,Lassie,0,0,1994-07-22,Daniel Petrie
9593,Last Action Hero,137298489,85000000,1993-06-18,John McTiernan
42580,Life With Mikey,0,0,1993-06-04,James Lapine
22317,Lightning Jack,0,0,1994-03-11,Simon Wincer
22317,Lightning Jack,0,0,1994-03-11,Paul Hogan
22317,Lightning Jack,0,0,1994-03-11,Greg Coote
1413,M. Butterfly,1499795,0,1993-09-09,David Cronenberg
12121,Made in America,0,22000000,1993-05-27,Richard Benjamin
2246,Malice,46405336,0,1993-09-29,Harold Becker
10502,The Man without a Face,24760338,0,1993-08-25,Mel Gibson
10440,Manhattan Murder Mystery,11285588,13500000,1993-08-18,Woody Allen
9516,Menace II Society,27900000,3500000,1993-05-26,Albert Hughes
9516,Menace II Society,27900000,3500000,1993-05-26,Allen Hughes
2320,Executive Decision,121969216,55000000,1996-03-15,Stuart Baird
5879,In the Realm of the Senses,0,0,1976-05-15,Nagisa Ōshima
83718,What Happened Was...,0,0,1994-09-09,Tom Noonan
11971,Much Ado About Nothing,0,8000000,1993-05-07,Kenneth Branagh
2625,Mr. Jones,0,0,1993-10-08,Mike Figgis
31911,Mr. Wonderful,0,0,1993-10-15,Anthony Minghella
788,Mrs. Doubtfire,441286195,25000000,1993-11-24,Chris Columbus
21450,Naked,0,0,1993-09-14,Mike Leigh
11231,The Next Karate Kid,15826984,12000000,1994-07-18,Christopher Cain
41588,The New Age,0,0,1994-09-16,Michael Tolkin
10447,No Escape,15340000,20000000,1994-04-29,Martin Campbell
31586,North,0,40000000,1994-07-22,Rob Reiner
9300,Orlando,0,4000000,1992-09-01,Sally Potter
9559,A Perfect World,135130999,30000000,1993-11-24,Clint Eastwood
9800,Philadelphia,206678440,26000000,1993-12-22,Jonathan Demme
713,The Piano,116700000,7000000,1993-05-19,Jane Campion
8291,Poetic Justice,27515786,14000000,1993-07-23,John Singleton
18133,The Program,23042200,0,1993-09-24,David S. Ward
25557,The Puppet Masters,8638072,0,1994-10-21,Stuart Orme
22588,Radioland Murders,0,0,1994-10-21,Mel Smith
10872,The Ref,11439193,11000000,1994-03-09,Ted Demme
1245,The Remains of the Day,23237911,11500000,1993-11-05,James Ivory
11858,Renaissance Man,24332324,40000000,1994-06-03,Penny Marshall
7007,Rising Sun,107198790,0,1993-07-30,Philip Kaufman
10467,The Road to Wellville,0,0,1994-10-28,Alan Parker
5550,RoboCop 3,10696210,22000000,1993-04-17,Fred Dekker
8005,Robin Hood: Men in Tights,35739755,20000000,1993-07-28,Mel Brooks
2088,Romeo Is Bleeding,3275585,11500000,1993-09-13,Peter Medak
10412,Romper Stomper,0,0,1992-03-05,Geoffrey Wright
47889,Ruby in Paradise,1001437,800000,1993-10-08,Victor Nunez
14534,Rudy,22750363,12000000,1993-09-17,David Anspaugh
56583,The Saint of Fort Washington,0,0,1993-11-03,Tim Hunter
41878,Savage Nights,0,0,1992-08-19,Cyril Collard
424,Schindler's List,321365567,22000000,1993-11-29,Steven Spielberg
35233,The Scout,0,0,1994-09-30,Michael Ritchie
14291,Searching for Bobby Fischer,7266383,0,1993-08-13,Steven Zaillian
103413,Second Best,0,0,1994-09-30,Chris Menges
11236,The Secret Garden,0,0,1993-08-13,Agnieszka Holland
11592,Serial Mom,7820688,13000000,1994-04-13,John Waters
8850,The Shadow,48063435,25000000,1994-07-01,Russell Mulcahy
10445,Shadowlands,0,22000000,1993-12-25,Richard Attenborough
695,Short Cuts,6110979,0,1993-09-05,Robert Altman
43535,A Simple Twist of Fate,0,0,1994-09-02,Gillies MacKinnon
12519,Sirens,7770731,0,1993-10-01,John Duigan
23210,Six Degrees of Separation,0,0,1993-12-08,Fred Schepisi
858,Sleepless in Seattle,227799884,21000000,1993-06-24,Nora Ephron
867,Sliver,116300000,40000000,1993-05-21,Phillip Noyce
78,Blade Runner,33139618,28000000,1982-06-25,Ridley Scott
13203,Son in Law,36448200,0,1993-07-02,Steve Rash
10442,So I Married an Axe Murderer,11585483,20000000,1993-07-30,Thomas Schlamme
11074,Striking Distance,0,30,1993-09-17,Rowdy Herrington
33367,Harem,0,0,1985-11-20,Arthur Joffé
9607,Super Mario Bros.,20915465,48000000,1993-05-28,Annabel Jankel
9607,Super Mario Bros.,20915465,48000000,1993-05-28,Rocky Morton
17585,Surviving the Game,7690013,7400000,1994-04-15,Ernest R. Dickerson
9057,Terminal Velocity,16478900,50000000,1994-09-23,Deran Sarafian
20967,Thirty Two Short Films About Glenn Gould,0,0,1993-11-26,François Girard
10635,Threesome,0,0,1994-04-08,Andrew Fleming
9479,The Nightmare Before Christmas,75634409,18000000,1993-10-09,Henry Selick
10057,The Three Musketeers,53898845,30000000,1993-11-11,Stephen Herek
11969,Tombstone,56505065,25000000,1993-12-25,George P. Cosmatos
41590,Trial by Jury,0,0,1994-09-09,Heywood Gould
319,True Romance,12281551,12500000,1993-09-09,Tony Scott
26408,The War Room,0,0,1993-12-05,D.A. Pennebaker
26408,The War Room,0,0,1993-12-05,Chris Hegedus
15139,The Pagemaster,13670688,27000000,1994-11-23,Joe Johnston
15139,The Pagemaster,13670688,27000000,1994-11-23,Pixote Hunt
15139,The Pagemaster,13670688,27000000,1994-11-23,Maurice Hunt
161158,"Paris, France",0,0,1994-02-04,Jerry Ciccoritti
218473,"The Beans of Egypt, Maine",0,0,1994-01-01,Jennifer Warren
85247,Killer,0,0,1994-09-14,Mark Malone
11446,Welcome to the Dollhouse,0,0,1995-05-24,Todd Solondz
51980,Germinal,0,0,1993-09-29,Claude Berri
24405,Chasers,1596687,0,1994-04-22,Dennis Hopper
11655,Cronos,0,0,1993-09-12,Guillermo del Toro
11800,Naked in New York,0,0,1993-11-10,Daniel Algrant
8223,Kika,0,0,1993-10-28,Pedro Almodóvar
14587,Bhaji on the Beach,0,0,1994-01-21,Gurinder Chadha
31504,Little Big League,0,0,1994-06-29,Andrew Scheinman
41653,The Slingshot,0,0,1993-09-24,Åke Sandgren
53185,Wide Eyed and Legless,0,0,1993-09-05,Richard Loncraine
95743,Foreign Student,0,0,1994-07-29,Eva Sereny
23637,"Ciao, Professore!",0,0,1992-10-01,Lina Wertmüller
17600,Spanking the Monkey,0,200000,1994-01-15,David O. Russell
10897,The Little Rascals,67308282,0,1994-08-05,Penelope Spheeris
349394,À la mode,0,0,1993-09-10,Rémy Duchemin
21352,Andre,0,0,1994-08-17,George T. Miller
68806,The Escort,0,0,1993-01-01,Ricky Tognazzi
37345,Princess Caraboo,3021629,0,1994-09-16,Michael Austin
32562,The Celluloid Closet,0,0,1996-01-30,Rob Epstein
32562,The Celluloid Closet,0,0,1996-01-30,Jeffrey Friedman
47507,Café au Lait,0,0,1993-01-01,Mathieu Kassovitz
25403,Dear Diary,0,0,1993-10-12,Nanni Moretti
124304,I Don't Want to Talk About It,0,0,1993-05-20,María Luisa Bemberg
9066,The Brady Bunch Movie,0,0,1995-02-16,Betty Thomas
771,Home Alone,476684675,18000000,1990-11-09,Chris Columbus
251,Ghost,505000000,22000000,1990-07-12,Jerry Zucker
812,Aladdin,504050219,28000000,1992-11-25,Ron Clements
812,Aladdin,504050219,28000000,1992-11-25,John Musker
280,Terminator 2: Judgment Day,520000000,100000000,1991-07-01,James Cameron
581,Dances with Wolves,424208848,22000000,1990-11-09,Kevin Costner
80350,Tough and Deadly,0,0,1995-02-14,Steve Cohen
268,Batman,411348924,35000000,1989-06-23,Tim Burton
274,The Silence of the Lambs,272742922,19000000,1991-02-01,Jonathan Demme
408,Snow White and the Seven Dwarfs,184925486,1488423,1937-12-20,David Hand
10020,Beauty and the Beast,377350553,25000000,1991-11-13,Gary Trousdale
10020,Beauty and the Beast,377350553,25000000,1991-11-13,Kirk Wise
10895,Pinocchio,84300000,2600000,1940-02-23,Hamilton Luske
10895,Pinocchio,84300000,2600000,1940-02-23,Ben Sharpsteen
114,Pretty Woman,463000000,14000000,1990-03-23,Garry Marshall
41043,Window to Paris,0,0,1993-12-01,Yuri Mamin
576,The Wild Bunch,638641,6244087,1969-06-17,Sam Peckinpah
15477,Love and a .45,0,0,1994-11-23,C.M. Talkington
59146,The Wooden Man's Bride,0,0,1994-02-05,Huang Jianxin
124472,A Great Day in Harlem,0,0,1994-09-27,Jean Bach
30528,Bye Bye Love,0,0,1995-03-16,Sam Weisman
7300,One Fine Day,97529550,0,1996-12-20,Michael Hoffman
10824,Candyman: Farewell to the Flesh,13940383,0,1995-03-17,Bill Condon
261246,Century,0,0,1993-12-31,Stephen Poliakoff
275,Fargo,60611975,7000000,1996-04-05,Joel Coen
25059,Homeward Bound II: Lost in San Francisco,32709423,0,1996-03-08,David R. Ellis
11827,Heavy Metal,0,9300000,1981-08-07,Gerald Potterton
8766,Hellraiser: Bloodline,16675000,4000000,1996-03-08,Kevin Yagher
8766,Hellraiser: Bloodline,16675000,4000000,1996-03-08,Joe Chappelle
23570,The Pallbearer,0,8000000,1996-05-03,Matt Reeves
47333,Jane Eyre,0,0,1996-02-09,Franco Zeffirelli
54850,Loaded,0,500000,1996-04-12,Anna Campion
51242,Bread and Chocolate,0,0,1974-05-05,Franco Brusati
10112,The Aristocats,55675257,4000000,1970-12-23,Wolfgang Reitherman
4307,The Flower of My Secret,0,0,1995-09-22,Pedro Almodóvar
46029,Two Much,0,0,1996-02-14,Fernando Trueba
32308,Ed,0,0,1996-03-15,Bill Couturié
88893,Scream of Stone,0,0,1991-01-01,Werner Herzog
52873,My Favorite Season,0,0,1993-05-14,André Téchiné
340210,Condition Red,0,0,1995-12-08,Mika Kaurismäki
44281,Halfaouine: Boy of the Terraces,0,0,1990-01-01,Férid Boughedir
28121,A Thin Line Between Love and Hate,0,0,1996-04-04,Martin Lawrence
12520,The Last Supper,442965,0,1995-09-08,Stacy Title
1592,Primal Fear,102616183,30000000,1996-04-03,Gregory Hoblit
166901,Rude,0,0,1995-09-08,Clément Virgo
36447,Carried Away,0,0,1996-01-26,Bruno Barreto
19042,All Dogs Go to Heaven 2,8620678,0,1996-03-29,Paul Sabella
19042,All Dogs Go to Heaven 2,8620678,0,1996-03-29,Larry Leker
38884,Land and Freedom,0,0,1995-01-01,Ken Loach
47449,Denise Calls Up,0,0,1995-05-17,Hal Salwen
36259,Theodore Rex,0,33500000,1995-12-14,Jonathan R. Betuel
41852,A Family Thing,0,0,1996-03-29,Richard Pearce
40926,Frisk,0,0,1996-03-22,Todd Verow
9099,Sgt. Bilko,0,0,1996-03-29,Jonathan Lynn
2021,Jack & Sarah,218626,0,1995-06-02,Tim Sullivan
61752,Girl 6,4939939,12000000,1996-03-22,Spike Lee
10988,Diabolique,0,0,1996-03-22,Jeremiah S. Chechik
11479,"Little Indian, Big City",0,0,1994-12-14,Hervé Palud
398959,Roula,0,0,1995-09-11,Martin Enlen
287305,Peanuts – Die Bank zahlt alles,0,0,1996-03-21,Carlo Rola
12652,Nelly and Monsieur Arnaud,0,0,1996-04-12,Claude Sautet
10684,Courage Under Fire,100860818,46000000,1996-07-04,Edward Zwick
954,Mission: Impossible,457696359,80000000,1996-05-22,Brian De Palma
68445,Cold Fever,0,0,1995-02-10,Friðrik Þór Friðriksson
18989,Moll Flanders,0,0,1996-06-14,Pen Densham
10801,The Superwife,0,0,1996-03-06,Sönke Wortmann
54285,"301, 302",0,0,1995-04-22,Park Chul-soo
8840,DragonHeart,115267375,57000000,1996-05-31,Rob Cohen
278978,Und keiner weint mir nach,0,0,1996-02-29,Joseph Vilsmaier
124625,My Mother's Courage,0,0,1995-09-12,Michael Verhoeven
11107,Eddie,0,0,1996-05-31,Steve Rash
16417,Yankee Zulu,0,0,1993-12-01,Gray Hofmeyr
70934,Billy's Holiday,0,0,1995-07-26,Richard Wherrett
10363,Purple Noon,0,0,1960-03-10,René Clément
161070,August,0,0,1996-08-08,Anthony Hopkins
10539,James and the Giant Peach,28921264,38000000,1996-04-12,Henry Selick
10543,Fear,0,0,1996-04-12,James Foley
18414,Kids in the Hall: Brain Candy,0,0,1996-04-02,Kelly Makin
47502,Faithful,9789900,13000000,1996-04-03,Paul Mazursky
11902,Underground,0,14000000,1995-04-11,Emir Kusturica
27098,All Things Fair,0,0,1995-03-08,Bo Widerberg
25087,Bloodsport II,684351,0,1996-03-01,Alan Mehrez
5801,Pather Panchali,536364,0,1955-08-26,Satyajit Ray
896,The World of Apu,16000,0,1959-05-01,Satyajit Ray
3065,Mystery Science Theater 3000: The Movie,0,0,1996-04-19,Jim Mallon
2300,Space Jam,250200000,80000000,1996-11-15,Joe Pytka
8069,Barbarella,2500000,9000000,1968-10-10,Roger Vadim
288173,Hostile Intentions,0,0,1995-01-01,Catherine Cyran
187851,They Bite,0,0,1996-01-01,Brett Piper
27768,Some Folks Call It a Sling Blade,0,0,1994-03-26,George Hickenlooper
221917,The Run of the Country,0,0,1995-09-22,Peter Yates
8072,Alphaville,0,220000,1965-05-05,Jean-Luc Godard
35797,Coup de Torchon,0,0,1981-11-04,Bertrand Tavernier
88030,Tigrero: A Film That Was Never Made,0,0,1994-01-01,Mika Kaurismäki
185191,The Eye of Vichy,0,0,1993-05-20,Claude Chabrol
83857,Windows,0,0,1980-01-18,Gordon Willis
33245,It's My Party,0,0,1996-03-22,Randal Kleiser
124460,Country Life,0,0,1994-10-27,Michael Blakemore
27281,Operation Dumbo Drop,0,0,1995-07-28,Simon Wincer
105045,The Promise,0,0,1995-02-16,Margarethe von Trotta
105045,The Promise,0,0,1995-02-16,Margarethe von Trotta
40001,Mrs. Winterbourne,10070000,25000000,1996-04-19,Richard Benjamin
29621,Solo,0,0,1996-10-23,Norberto Barba
117730,Under The Domim Tree,0,0,1994-01-01,Eli Cohen
20762,The Substitute,0,0,1996-04-19,Robert Mandel
37144,True Crime,0,0,1996-03-12,Pat Verducci
48260,Butterfly Kiss,0,0,1995-08-18,Michael Winterbottom
12656,Feeling Minnesota,0,0,1996-09-13,Steven Baigelman
38867,Delta of Venus,62949,0,1995-06-09,Zalman King
277270,To Cross the Rubicon,0,0,1991-01-01,Barry Caillier
25969,Angus,0,0,1995-09-15,Patrick Read Johnson
44103,Priest Daens,0,0,1992-09-01,Stijn Coninx
753,Faces,0,275000,1968-11-24,John Cassavetes
43634,Boys,0,0,1996-05-10,Stacy Cochran
9103,The Quest,57400547,30000000,1996-04-19,Jean-Claude Van Damme
90214,Cosi,0,0,1996-03-04,Mark Joffe
29649,Sunset Park,0,0,1996-04-26,Steve Gomer
10990,Mulholland Falls,0,0,1996-04-26,Lee Tamahori
8866,The Truth About Cats & Dogs,0,0,1996-04-26,Michael Lehmann
12233,Oliver & Company,74151346,31000000,1988-11-18,George Scribner
23449,Celtic Pride,0,0,1996-04-19,Tom DeCerchio
36355,Flipper,20080020,25530000,1996-05-17,Alan Shapiro
37667,Captives,0,0,1994-05-03,Angela Pope
90148,Of Love and Shadows,0,0,1994-05-10,Betty Kaplan
922,Dead Man,0,9000000,1995-12-23,Jim Jarmusch
11876,The Horseman on the Roof,15000000,35000000,1995-09-20,Jean-Paul Rappeneau
52633,Switchblade Sisters,0,0,1975-01-05,Jack Hill 
62364,Mouth to Mouth,0,0,1995-11-10,Manuel Gómez Pereira
11687,The Visitors,0,0,1993-01-27,Jean-Marie Poiré
9304,Multiplicity,0,45000000,1996-07-19,Harold Ramis
73183,"The Haunted World of Edward D. Wood, Jr.",0,0,1996-05-01,Brett Thompson
131232,Two Friends,0,0,2002-03-20,Francesco Sframeli
131232,Two Friends,0,0,2002-03-20,Spiro Scimone
9100,The Craft,24769466,15000000,1996-05-03,Andrew Fleming
20759,The Great White Hype,0,0,1996-05-03,Reginald Hudlin
46063,Last Dance,5,0,1996-05-02,Bruce Beresford
32513,Cold Comfort Farm,0,0,1995-01-01,John Schlesinger
40651,"Institute Benjamenta, or This Dream People Call Human Life",0,0,1995-08-01,Stephen Quay
40651,"Institute Benjamenta, or This Dream People Call Human Life",0,0,1995-08-01,Timothy Quay
36915,Heaven's Prisoners,0,25000000,1996-05-17,Phil Joanou
40507,Original Gangstas,3014000,4800000,1996-05-10,Larry Cohen
9802,The Rock,335062621,75000000,1996-06-06,Michael Bay
25697,Getting Away with Murder,0,0,1996-04-12,Harvey Miller
21588,Cemetery Man,0,4000000,1994-03-25,Michele Soavi
664,Twister,494471524,92000000,1996-05-10,Jan de Bont
11867,Barb Wire,3793614,0,1996-05-02,David Hogan
47119,Le Garçu,0,0,1995-10-31,Maurice Pialat
314352,Honeymoon,0,0,1996-04-11,Gabriel Barylli
9323,Ghost in the Shell,2287714,0,1995-11-18,Mamoru Oshii
10280,Thinner,0,0,1996-10-25,Tom Holland
10535,Spy Hard,0,18000000,1996-05-24,Rick Friedberg
124613,Brothers in Trouble,0,0,1995-08-23,Udayan Prasad
532,A Close Shave,0,0,1995-12-24,Nick Park
26744,Force of Evil,0,0,1948-12-25,Abraham Polonsky
16299,The Stupids,0,0,1996-08-30,John Landis
10547,The Arrival,14048372,25000000,1996-05-31,David Twohy
245268,The Man from Down Under,0,0,1943-08-04,Robert Z. Leonard
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9440272,1800000,1964-01-29,Stanley Kubrick
55613,Careful,0,0,1992-09-30,Guy Maddin
41007,A Month by the Lake,0,0,1995-09-11,John Irvin
35645,Gold Diggers: The Secret of Bear Mountain,0,0,1995-11-03,Kevin James Dobson
110465,Kim,0,0,1950-12-07,Victor Saville
255546,Carmen Miranda: Bananas Is My Business,0,0,1995-04-13,Helena Solberg
40751,Ashes of Time,0,0,1994-09-16,Wong Kar-wai
275096,The Jar,0,0,1994-04-01,Ebrahim Forouzesh
85778,Maya Lin: A Strong Clear Vision,0,0,1995-11-10,Freida Lee Mock
11101,Stalingrad,0,0,1993-01-21,Joseph Vilsmaier
9826,The Phantom,17300889,45000000,1996-06-06,Simon Wincer
9879,Striptease,113309743,50000000,1996-06-28,Andrew Bergman
63564,The Last of the High Kings,0,0,1996-12-06,David Keating
22621,Heavy,0,0,1995-01-20,James Mangold
7095,Jack,58620973,45000000,1996-08-09,Francis Ford Coppola
26890,I Shot Andy Warhol,1814290,0,1996-05-01,Mary Harron
46732,The Grass Harp,0,0,1995-09-10,Charles Matthau
124633,Someone Else's America,0,0,1995-09-09,Goran Paskaljević
202425,Life is Rosy,0,0,1987-11-17,Mwezé Ngangura
202425,Life is Rosy,0,0,1987-11-17,Benoît Lamy
196940,Quartier Mozart,0,0,1992-05-26,Jean-Pierre Bekolo
77771,Touki Bouki,0,0,1973-07-01,Djibril Diop Mambéty
181083,God's Gift,0,0,1982-01-01,Gaston Kaboré
41225,Spirits of the Dead,0,0,1968-05-16,Federico Fellini
