id,title,revenue,name_collection
10471,Next Friday,59827328,Friday Collection
14919,Batman: Mask of the Phantasm,5617391,Batman (DC Universe Animated) Collection
2005,Sister Act,231605150,Sister Act Collection
6279,Sister Act 2: Back in the Habit,57319029,Sister Act Collection
8872,Wayne's World,121697323,Wayne's World Collection
8873,Wayne's World 2,47965000,Wayne's World Collection
9869,Patriot Games,178051587,The Jack Ryan Collection
9367,El Mariachi,2040920,Mexico Trilogy
16562,The Cutting Edge,25105517,The Cutting Edge Collection
4234,Scream 3,161834276,Scream Collection
9605,Single White Female,48017402,Single White Female Collection
8374,The Boondock Saints,30471,The Boondock Saints Collection
25934,"To Sir, with Love",0,"To Sir, with Love Collection"
2787,Pitch Black,53187659,The Chronicles of Riddick Collection
2069,The Whole Nine Yards,106371651,The Whole Nine/Ten Yards Collection
10839,Cross of Iron,0,Cross of Iron Collection
838,American Graffiti,140000000,American Graffiti Collection
11176,The Muppet Movie,76657000,The Muppet Collection
11899,The Muppets Take Manhattan,0,The Muppet Collection
9532,Final Destination,53302314,Final Destination Collection
13939,Death Wish,22000000,Death Wish Collection
14373,Death Wish 2,45000000,Death Wish Collection
24873,Death Wish 3,16945171,Death Wish Collection
26263,Death Wish 4: The Crackdown,0,Death Wish Collection
34746,Death Wish 5: The Face of Death,1702394,Death Wish Collection
1498,Teenage Mutant Ninja Turtles,202000000,Teenage Mutant Ninja Turtles (Original) Collection
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,78000000,Teenage Mutant Ninja Turtles (Original) Collection
1499,Teenage Mutant Ninja Turtles III,42000000,Teenage Mutant Ninja Turtles (Original) Collection
11690,Bloodsport,11806119,Bloodsport Collection
11520,Grumpy Old Men,0,Grumpy Old Men Collection
990,The Hustler,7600000,The Hustler Collection
11478,The Skulls,35007180,The Skulls Collection
11356,The Odd Couple,44527234,The Odd Couple Collection
17339,Force 10 from Navarone,7230000,Navarone Collection
26879,How to Stuff a Wild Bikini,0,Beach Party Collection
13665,Arthur,95461682,Arthur Collection
12309,Bachelor Party,38435947,Bachelor Party Collection
106,Predator,98235548,Predator Collection
1359,American Psycho,34266564,American Psycho Collection
10557,East Is East,28200000,East is East Collection
11977,Caddyshack,39846344,Caddyshack Collection
9456,The Crow: Salvation,0,The Crow Collection
889,The Flintstones in Viva Rock Vegas,59468275,The Flintstones (Live-Action) Collection
452,The Idiots,7235,Heart of Gold Collection
39283,Carnosaur,1753979,Carnosaur Collection
65460,Carnosaur 2,0,Carnosaur Collection
55667,Carnosaur 3: Primal Species,0,Carnosaur Collection
12476,The Hidden,0,Hidden Collection
16395,Inferno,0,The Three Mothers Collection
5608,"The Nibelungs, Tale 1: Siegfried",0,Die Nibelungen Filmreihe
10560,Center Stage,17200925,Center Stage Collection
5683,Pee-wee's Big Adventure,40940662,Pee-wee's Collection
14906,Saludos Amigos,0,Caballeros Collection
9285,Road Trip,119754278,Road Trip Collection
955,Mission: Impossible II,546388105,Mission: Impossible Collection
8584,Shanghai Noon,56932305,Shanghai Noon Collection
668,On Her Majesty's Secret Service,81974493,James Bond Collection
691,The Spy Who Loved Me,185438673,James Bond Collection
698,Moonraker,210308099,James Bond Collection
682,The Man with the Golden Gun,97572000,James Bond Collection
9600,Big Momma's House,173959438,Big Momma's House Collection
21,The Endless Summer,0,The Endless Summer Collection
10911,The Guns of Navarone,28900000,Navarone Collection
26912,Quatermass and the Pit,0,Quatermass (Hammer series)
26278,Quatermass II,0,Quatermass (Hammer series)
26953,Puppet Master,0,Puppet Master Collection
26954,Puppet Master II,0,Puppet Master Collection
26956,Puppet Master III Toulon's Revenge,0,Puppet Master Collection
26957,Puppet Master 4,0,Puppet Master Collection
26958,Puppet Master 5: The Final Chapter,0,Puppet Master Collection
26959,Curse of the Puppet Master,0,Puppet Master Collection
26960,Retro Puppet Master,0,Puppet Master Collection
23069,Benji,0,The Benji Collection
21299,Benji the Hunted,0,The Benji Collection
38802,For the Love of Benji,0,The Benji Collection
21137,The Decline of Western Civilization,0,The Decline of Western Civilization Collection
36724,The Decline of Western Civilization Part II: The Metal Years,0,The Decline of Western Civilization Collection
938,For a Few Dollars More,15000000,The Man With No Name Collection
10648,Magnum Force,39768000,Dirty Harry Collection
10246,Porky's,125728258,Porky's Collection
19698,Porky's II: The Next Day,33759266,Porky's Collection
23919,Porky's 3: Revenge,20518905,Porky's Collection
26554,Class of Nuke 'Em High,0,Nuke 'Em High Collection
15239,The Toxic Avenger,0,The Toxic Avenger Collection
28165,The Toxic Avenger Part II,0,The Toxic Avenger Collection
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,0,The Toxic Avenger Collection
169,Predator 2,57120318,Predator Collection
10128,Alien Nation,32155047,Alien Nation Collection
9659,Mad Max,100000000,Mad Max Collection
8810,Mad Max 2: The Road Warrior,24600832,Mad Max Collection
9355,Mad Max Beyond Thunderdome,36230219,Mad Max Collection
10068,Nine 1/2 Weeks,6735922,9½ Weeks Collection
11495,Firestarter,17080167,Firestarter Collection
482,Shaft,12121618,Shaft Collection
479,Shaft,107196498,Shaft Collection
9873,F/X,20603715,F/X Collection
16820,F/X2,0,F/X Collection
15379,Missing in Action,22812411,Missing in Action Collection
12764,Missing in Action 2: The Beginning,10755447,Missing in Action Collection
27352,Braddock: Missing in Action III,6193901,Missing in Action Collection
17897,The Golden Voyage of Sinbad,11000000,The Sinbad Collection
16094,House Party,26386000,House Party Collection
16096,House Party 2,0,House Party Collection
11822,Nekromantik,0,Nekromantik Collection
494,Shaft in Africa,1458000,Shaft Collection
493,Shaft's Big Score!,10000000,Shaft Collection
4247,Scary Movie,278019771,Scary Movie Collection
36657,X-Men,296339527,X-Men Collection
12599,Pokémon: The Movie 2000,133949270,Pokémon Collection
11940,Sinbad and the Eye of the Tiger,16000000,The Sinbad Collection
12107,Nutty Professor II: The Klumps,123307945,The Nutty Professor Collection
9383,Hollow Man,190213455,Hollow Man Collection
15158,Phantasm II,7282851,Phantasm Collection
16139,Phantasm III: Lord of the Dead,0,Phantasm Collection
16146,Phantasm IV: Oblivion,0,Phantasm Collection
26515,Pumpkinhead,4385516,Pumpkinhead Collection
13567,Sleepaway Camp,0,Sleepaway Camp Collection
20850,Ilsa: She Wolf of the SS,0,"Ilsa, She Wolf of the SS Collection"
8843,The Cell,104155843,The Cell Collection
10643,Godzilla 2000,10037390,Godzilla (Millennium) Collection
37136,The Naked Gun: From the Files of Police Squad!,78756177,Naked Gun Collection
37137,The Naked Gun 2½: The Smell of Fear,86930411,Naked Gun Collection
11398,The Art of War,30199105,The Art of War Collection
1588,Bring It On,90449929,Bring It On Collection
12211,Highlander: Endgame,15843608,Highlander Collection
1698,Anatomy,0,Anatomy Collection
12212,Urban Legends: Final Cut,38574362,Urban Legend
16,Dancer in the Dark,40031879,Heart of Gold Collection
9003,Hellraiser,14564027,Hellraiser Collection
9064,Hellbound: Hellraiser II,12090735,Hellraiser Collection
11569,Hellraiser III: Hell on Earth,12534961,Hellraiser Collection
26484,Beach Party,0,Beach Party Collection
39113,Bikini Beach,0,Beach Party Collection
38126,Return of the Fly,0,The Fly (1958 series)
53617,Pajama Party,0,Beach Party Collection
10973,Creature from the Black Lagoon,1300000,Creature From The Black Lagoon (Universal Series)
10787,The Invisible Man,0,The Invisible Man (Universal Series)
27475,The Slumber Party Massacre,0,The Slumber Party Massacre Collection
27764,Slumber Party Massacre II,0,The Slumber Party Massacre Collection
27767,Slumber Party Massacre III,0,The Slumber Party Massacre Collection
40760,Sorority House Massacre,0,The Sorority House Massacre Collection
40446,Sorority House Massacre II,0,The Sorority House Massacre Collection
20455,Digimon: The Movie,0,Digimon Collection
1597,Meet the Parents,330444045,Meet the Parents Collection
21142,Billy Jack,0,Billy Jack Collection
78140,Billy Jack Goes to Washington,0,Billy Jack Collection
18498,Ghoulies,35000000,Ghoulies Collection
28605,Ghoulies II,0,Ghoulies Collection
12207,The Legend of Drunken Master,0,Drunken Master Collection
11531,Book of Shadows: Blair Witch 2,0,Blair Witch Collection
4327,Charlie's Angels,264105545,Charlie's Angels Collection
681,Diamonds Are Forever,116019547,James Bond Collection
16340,Rugrats in Paris: The Movie,103,Rugrats Collection
10481,102 Dalmatians,183611771,101 Dalmatians (Live-Action) Collection
146,"Crouching Tiger, Hidden Dragon",213525736,"Crouching Tiger, Hidden Dragon Collection"
11849,Dungeons & Dragons,15185241,Dungeons & Dragons Collection
708,The Living Daylights,191185897,James Bond Collection
10673,Wall Street,43848069,Wall Street Collection
11688,The Emperor's New Groove,169327687,The Emperor's New Groove Collection
1493,Miss Congeniality,212000000,Miss Congeniality Collection
10577,Dracula 2000,33000337,Dracula 2000 Collection
15739,Annie,57059003,Annie Collection
9816,Save the Last Dance,91038276,Save The Last Dance Collection
96,Beverly Hills Cop II,299965036,Beverly Hills Cop Collection
90,Beverly Hills Cop,316360478,Beverly Hills Cop Collection
19933,The Brave Little Toaster,0,The Brave Little Toaster Collection
18935,Ernest Goes to Camp,23509382,Ernest Collection
764,The Evil Dead,29400000,Evil Dead Collection
580,Jaws: The Revenge,51881013,The Jaws Collection
1547,The Lost Boys,32222567,Lost Boys Collection
10019,Mannequin,42721196,Mannequin Collection
37302,Left Behind,0,Left Behind Collection
843,In the Mood for Love,12854953,Wong Kar-Wai's Informal Collection
9740,Hannibal,351692268,The Hannibal Lecter Anthology
19405,Recess: School's Out,44460850,Disneys Große Pause
43332,Demetrius and the Gladiators,0,Demetrius Filmreihe
17965,The Abominable Dr. Phibes,0,Dr. Phibes Collection
11454,Manhunter,8620929,The Hannibal Lecter Anthology
14052,Revenge of the Nerds,0,Revenge of the Nerds Collection
16889,Revenge of the Nerds II: Nerds in Paradise,22642033,Revenge of the Nerds Collection
23730,C.H.U.D.,3412497,C.H.U.D. Collection
10054,Spy Kids,147934180,Spy Kids Collection
2043,Along Came a Spider,105178561,Alex Cross Collection
56715,Just Visiting,0,The Visitors Collection
10991,Pokémon: Spell of the Unknown,68411275,Pokémon Collection
10991,Pokémon: Spell of the Unknown,68411275,Pokémon Collection
10991,Pokémon: Spell of the Unknown,68411275,Pokémon Collection
10991,Pokémon: Spell of the Unknown,68411275,Pokémon Collection
634,Bridget Jones's Diary,281929795,Bridget Jones Collection
10956,Joe Dirt,30987695,Joe Dirt Collection
9290,Crocodile Dundee in Los Angeles,39438674,Crocodile Dundee Collection
1734,The Mummy Returns,433013274,The Mummy Collection
808,Shrek,484409218,Shrek Collection
1406,City Slickers,179033791,City Slickers Collection
41050,La Notte,0,Alienation Trilogy
966,The Magnificent Seven,4905000,The Magnificent Seven Collection
12639,Return of the Seven,0,The Magnificent Seven Collection
10865,Atlantis: The Lost Empire,186053725,Atlantis Collection
1995,Lara Croft: Tomb Raider,274703340,Tomb Raider Collection
10808,Dr. Dolittle 2,176104344,Dr. Dolittle Collection
9799,The Fast and the Furious,207283925,The Fast and the Furious Collection
60670,The Crimson Rivers,0,The Crimson Rivers Collection
10992,Cats & Dogs,93375151,Cats & Dogs Collection
4248,Scary Movie 2,141220678,Scary Movie Collection
26483,Beach Blanket Bingo,0,Beach Party Collection
24382,Big Deal on Madonna Street,0,Totò Collection
11286,The Cannonball Run,72179579,Cannonball Run Collection
11950,Cannonball Run II,28078073,Cannonball Run Collection
12236,Speed Zone,3077361,Cannonball Run Collection
26573,Dr. Goldfoot and the Bikini Machine,0,Dr Goldfoot Collection
20075,Nice Dreams,0,Cheech & Chong Collection
20197,Things Are Tough All Over,21134374,Cheech & Chong Collection
11906,Suspiria,0,The Three Mothers Collection
2114,Final Fantasy: The Spirits Within,85131830,Final Fantasy Collection
8835,Legally Blonde,141774679,Legally Blonde Collection
26044,Arthur 2: On the Rocks,14681192,Arthur Collection
30502,Big Top Pee-wee,15122000,Pee-wee's Collection
18509,Caddyshack II,0,Caddyshack Collection
3980,Critters,13167232,Critters Collection
10127,Critters 2,3813293,Critters Collection
12702,Critters 3,0,Critters Collection
10651,The Dead Pool,0,Dirty Harry Collection
5680,"Elvira, Mistress of the Dark",5596267,Elvira Collection
26386,Ernest Saves Christmas,28202109,Ernest Collection
38500,Howling IV: The Original Nightmare,0,The Howling Collection
12144,The Land Before Time,84460846,The Land Before Time Collection
24929,Return of the Living Dead Part II,9205924,Return of the Living Dead Collection
10925,The Return of the Living Dead,14237000,Return of the Living Dead Collection
13965,Return to Snowy River,0,The Man From Snowy River Collection
24266,The Man from Snowy River,20659423,The Man From Snowy River Collection
11966,Short Circuit 2,21630088,Short Circuit Collection
2605,Short Circuit,40697761,Short Circuit Collection
41428,Tetsuo: The Iron Man,0,Tetsuo Collection
29095,Waxwork,808114,The Waxwork Collection
12500,American Ninja,10499694,American Ninja Collection
25678,American Ninja 2: The Confrontation,0,American Ninja Collection
25682,American Ninja 3: Blood Hunt,0,American Ninja Collection
32049,Best of the Best 2,6500000,Best of the Best Collection
1648,Bill & Ted's Excellent Adventure,40485039,Bill & Ted's Most Excellent Collection
53150,C.H.U.D. II: Bud the Chud,0,C.H.U.D. Collection
10134,Cyborg,10166459,Cyborg Collection
15142,Dream a Little Dream,0,Dream a Little Dream Collection
25005,Eddie and the Cruisers II: Eddie Lives!,0,Eddie and the Cruisers Collection
21721,Eddie and the Cruisers,4786789,Eddie and the Cruisers Collection
10345,K-9,78247647,K-9 Collection
10222,Kickboxer,14697005,Kickboxer Collection
9494,Look Who's Talking,296000000,Look Who's Talking Collection
9942,Major League,49797148,Major League Collection
331,Jurassic Park III,368780809,Jurassic Park Collection
19142,The Return of Swamp Thing,192816,Swamp Thing Collection
41946,The Return of the Musketeers,0,The Musketeers Collection
10135,Road House,30050028,Road House Collection
30666,Stepfather II: Make Room For Daddy,1519796,The Stepfather Collection
25155,The Stepfather,0,The Stepfather Collection
11342,Warlock,0,Warlock Collection
24126,Warlock: The Armageddon,0,Warlock Collection
8494,Weekend at Bernie's II,0,Weekend at Bernie's Collection
27813,Basket Case,0,Basket Case Collection
9880,The Princess Diaries,165335153,The Princess Diaries Collection
5175,Rush Hour 2,347325802,Rush Hour Collection
4484,La Cage aux folles,20424259,La cage aux folles
11684,La Cage aux folles II,6950125,La cage aux folles
17169,Any Which Way You Can,70687344,Philo & Clyde Collection
